Fri Jan 06 11:20:00 +0000 2012,GOOGL,654.2200000,654.2900000,653.8500000,653.8500000,1523
Fri Jan 06 11:25:00 +0000 2012,GOOGL,653.6800000,653.7100000,653.5000000,653.5000000,2300
Fri Jan 06 11:30:00 +0000 2012,GOOGL,653.6100000,653.8800000,653.5500000,653.8800000,800
Fri Jan 06 11:35:00 +0000 2012,GOOGL,653.7500000,654.4100000,653.7500000,654.4100000,2300
Fri Jan 06 11:40:00 +0000 2012,GOOGL,654.0800000,654.0800000,653.6000000,653.6800000,1748
Fri Jan 06 11:45:00 +0000 2012,GOOGL,653.7000000,654.4800000,653.5900000,654.4800000,2651
Fri Jan 06 11:50:00 +0000 2012,GOOGL,654.2200000,654.4700000,654.1000000,654.4700000,2200
Fri Jan 06 11:55:00 +0000 2012,GOOGL,654.7600000,655.0600000,654.7000000,654.7000000,1300
Fri Jan 06 12:00:00 +0000 2012,GOOGL,654.7900000,654.7900000,654.5100000,654.5100000,800
Fri Jan 06 12:05:00 +0000 2012,GOOGL,654.4000000,654.4800000,654.2500000,654.4000000,700
Fri Jan 06 12:10:00 +0000 2012,GOOGL,654.3000000,654.3700000,654.1100000,654.1500000,900
Fri Jan 06 12:15:00 +0000 2012,GOOGL,654.0300000,654.3900000,654.0300000,654.1700000,1800
Fri Jan 06 12:20:00 +0000 2012,GOOGL,654.4550000,654.4800000,654.4300000,654.4500000,500
Fri Jan 06 12:25:00 +0000 2012,GOOGL,654.4300000,654.6200000,654.1900000,654.2600000,1400
Fri Jan 06 12:30:00 +0000 2012,GOOGL,654.4200000,654.4200000,654.2700000,654.3100000,400
Fri Jan 06 12:35:00 +0000 2012,GOOGL,654.3600000,654.5500000,654.3600000,654.5500000,780
Fri Jan 06 12:40:00 +0000 2012,GOOGL,654.7100000,654.7100000,654.2900000,654.2900000,1000
Fri Jan 06 12:45:00 +0000 2012,GOOGL,654.2700000,654.2700000,653.7300000,653.7300000,800
Fri Jan 06 12:50:00 +0000 2012,GOOGL,653.6200000,653.6200000,652.8500000,652.8500000,3451
Fri Jan 06 12:55:00 +0000 2012,GOOGL,652.7500000,652.7600000,652.5000000,652.5000000,2000
Fri Jan 06 13:00:00 +0000 2012,GOOGL,652.9800000,653.2500000,652.8000000,653.1900000,900
Fri Jan 06 13:05:00 +0000 2012,GOOGL,653.2500000,653.5900000,653.2500000,653.5000000,1400
Fri Jan 06 13:10:00 +0000 2012,GOOGL,653.3000000,653.6200000,653.3000000,653.3200000,1197
Fri Jan 06 13:15:00 +0000 2012,GOOGL,653.2800000,653.2800000,652.5200000,652.5200000,2370
Fri Jan 06 13:20:00 +0000 2012,GOOGL,652.5100000,652.9500000,652.4100000,652.9500000,2200
Fri Jan 06 13:25:00 +0000 2012,GOOGL,652.8600000,652.8900000,652.6200000,652.6500000,900
Fri Jan 06 13:30:00 +0000 2012,GOOGL,652.5800000,652.6000000,652.5000000,652.5000000,780
Fri Jan 06 13:35:00 +0000 2012,GOOGL,652.7500000,652.8600000,652.3700000,652.3800000,2630
Fri Jan 06 13:40:00 +0000 2012,GOOGL,652.3300000,652.8050000,652.3300000,652.8050000,1100
Fri Jan 06 13:45:00 +0000 2012,GOOGL,653.0700000,653.4500000,653.0700000,653.1900000,1000
Fri Jan 06 13:50:00 +0000 2012,GOOGL,653.2200000,653.2200000,652.4900000,652.6900000,6140
Fri Jan 06 13:55:00 +0000 2012,GOOGL,653.2000000,653.2000000,652.5800000,652.9800000,2900
Fri Jan 06 14:00:00 +0000 2012,GOOGL,652.9250000,653.6100000,652.3300000,652.5300000,5924
Fri Jan 06 14:05:00 +0000 2012,GOOGL,652.7000000,652.9200000,652.7000000,652.9200000,400
Fri Jan 06 14:10:00 +0000 2012,GOOGL,653.2200000,653.4100000,653.0300000,653.2500000,2220
Fri Jan 06 14:15:00 +0000 2012,GOOGL,653.0300000,653.0800000,652.7600000,653.0800000,1700
Fri Jan 06 14:20:00 +0000 2012,GOOGL,653.1800000,653.2600000,653.0000000,653.0000000,1600
Fri Jan 06 14:25:00 +0000 2012,GOOGL,653.0000000,653.0000000,652.8000000,653.0000000,2400
Fri Jan 06 14:30:00 +0000 2012,GOOGL,652.5900000,652.6200000,652.5200000,652.5900000,800
Fri Jan 06 14:35:00 +0000 2012,GOOGL,652.6400000,652.6400000,652.2400000,652.2700000,1493
Fri Jan 06 14:40:00 +0000 2012,GOOGL,652.2000000,652.2450000,651.8600000,652.2300000,2274
Fri Jan 06 14:45:00 +0000 2012,GOOGL,652.1400000,652.2200000,651.4200000,651.6100000,3400
Fri Jan 06 14:50:00 +0000 2012,GOOGL,651.3800000,651.7000000,651.3700000,651.4900000,2376
Fri Jan 06 14:55:00 +0000 2012,GOOGL,651.3900000,651.8500000,651.3900000,651.8500000,3234
Fri Jan 06 15:00:00 +0000 2012,GOOGL,652.0600000,652.1900000,651.8200000,651.8200000,1500
Fri Jan 06 15:05:00 +0000 2012,GOOGL,651.8800000,651.9000000,651.5800000,651.6900000,2260
Fri Jan 06 15:10:00 +0000 2012,GOOGL,651.7400000,651.9700000,651.6800000,651.7800000,4338
Fri Jan 06 15:15:00 +0000 2012,GOOGL,651.7500000,651.7500000,650.5650000,650.5650000,5963
Fri Jan 06 15:20:00 +0000 2012,GOOGL,650.7500000,650.8000000,649.8900000,650.8000000,3925
Fri Jan 06 15:25:00 +0000 2012,GOOGL,650.6300000,651.1000000,650.6300000,650.9200000,3727
Fri Jan 06 15:30:00 +0000 2012,GOOGL,651.0100000,651.0100000,650.4600000,650.8100000,5015
Fri Jan 06 15:35:00 +0000 2012,GOOGL,650.8000000,651.0100000,650.4100000,650.4100000,2387
Fri Jan 06 15:40:00 +0000 2012,GOOGL,650.5800000,650.9000000,650.5400000,650.7000000,2600
Fri Jan 06 15:45:00 +0000 2012,GOOGL,650.8400000,650.9700000,650.5500000,650.5500000,2525
Fri Jan 06 15:50:00 +0000 2012,GOOGL,650.4500000,650.5500000,650.0500000,650.0500000,4168
Fri Jan 06 15:55:00 +0000 2012,GOOGL,650.1000000,650.3500000,650.0500000,650.1600000,8623
Fri Jan 06 16:00:00 +0000 2012,GOOGL,650.1100000,650.2000000,649.8100000,649.9800000,6570
Mon Jan 09 09:35:00 +0000 2012,GOOGL,646.5100000,646.7100000,642.1400000,645.2000000,7950
Mon Jan 09 09:40:00 +0000 2012,GOOGL,644.9250000,644.9250000,640.2400000,641.8800000,8393
Mon Jan 09 09:45:00 +0000 2012,GOOGL,641.8800000,641.8800000,640.2700000,640.6500000,9429
Mon Jan 09 09:50:00 +0000 2012,GOOGL,640.6600000,640.7500000,637.5400000,638.6300000,15634
Mon Jan 09 09:55:00 +0000 2012,GOOGL,638.7600000,640.1600000,638.5200000,639.7900000,9115
Mon Jan 09 10:00:00 +0000 2012,GOOGL,639.6800000,639.6900000,638.7600000,638.8400000,8142
Mon Jan 09 10:05:00 +0000 2012,GOOGL,638.8000000,638.8100000,637.6500000,637.6500000,8558
Mon Jan 09 10:10:00 +0000 2012,GOOGL,637.7500000,638.5200000,637.6000000,638.4800000,3829
Mon Jan 09 10:15:00 +0000 2012,GOOGL,638.6200000,638.7900000,637.6100000,638.7900000,6872
Mon Jan 09 10:20:00 +0000 2012,GOOGL,639.0800000,639.7000000,638.5100000,638.5100000,5763
Mon Jan 09 10:25:00 +0000 2012,GOOGL,637.9700000,638.3400000,636.3000000,637.0200000,5510
Mon Jan 09 10:30:00 +0000 2012,GOOGL,637.3500000,637.3500000,636.6300000,636.8900000,5285
Mon Jan 09 10:35:00 +0000 2012,GOOGL,636.8500000,636.9100000,632.3800000,632.3800000,11571
Mon Jan 09 10:40:00 +0000 2012,GOOGL,632.8500000,633.7500000,632.4800000,633.1700000,9723
Mon Jan 09 10:45:00 +0000 2012,GOOGL,633.2200000,634.3950000,632.2300000,632.2700000,12832
Mon Jan 09 10:50:00 +0000 2012,GOOGL,632.3800000,632.9700000,629.6800000,629.7750000,11649
Mon Jan 09 10:55:00 +0000 2012,GOOGL,629.6400000,629.8000000,628.3800000,629.5700000,17335
Mon Jan 09 11:00:00 +0000 2012,GOOGL,629.6800000,631.3100000,628.3900000,630.9800000,16286
Mon Jan 09 11:05:00 +0000 2012,GOOGL,630.9200000,630.9200000,629.2100000,629.2100000,8426
Mon Jan 09 11:10:00 +0000 2012,GOOGL,629.3200000,629.3500000,627.6300000,628.2800000,7319
Mon Jan 09 11:15:00 +0000 2012,GOOGL,628.1700000,629.8100000,627.7500000,628.7300000,5567
Mon Jan 09 11:20:00 +0000 2012,GOOGL,628.7300000,628.7500000,626.7500000,627.1200000,7412
Mon Jan 09 11:25:00 +0000 2012,GOOGL,627.7500000,628.7500000,627.4000000,628.2400000,10240
Mon Jan 09 11:30:00 +0000 2012,GOOGL,627.9800000,628.9500000,627.8400000,628.9500000,4717
Mon Jan 09 11:35:00 +0000 2012,GOOGL,628.7800000,628.7800000,626.8800000,627.4600000,4882
Mon Jan 09 11:40:00 +0000 2012,GOOGL,627.4000000,627.4300000,626.0700000,627.3600000,4470
Mon Jan 09 11:45:00 +0000 2012,GOOGL,627.7500000,627.7500000,626.9500000,627.5400000,3700
Mon Jan 09 11:50:00 +0000 2012,GOOGL,627.7300000,628.2900000,627.5700000,628.0200000,5032
Mon Jan 09 11:55:00 +0000 2012,GOOGL,628.1200000,628.2100000,627.3400000,627.4200000,3159
Mon Jan 09 12:00:00 +0000 2012,GOOGL,627.1600000,627.2700000,626.3800000,626.3800000,3374
Mon Jan 09 12:05:00 +0000 2012,GOOGL,626.6300000,626.7500000,625.3200000,625.3300000,2100
Mon Jan 09 12:10:00 +0000 2012,GOOGL,625.8300000,626.3000000,625.5500000,625.5900000,21720
Mon Jan 09 12:15:00 +0000 2012,GOOGL,625.6100000,625.7600000,625.3200000,625.5000000,3063
Mon Jan 09 12:20:00 +0000 2012,GOOGL,625.5000000,627.8000000,625.5000000,627.6500000,6698
Mon Jan 09 12:25:00 +0000 2012,GOOGL,627.6500000,627.8200000,626.8800000,627.5600000,2745
Mon Jan 09 12:30:00 +0000 2012,GOOGL,627.3000000,627.3000000,626.5700000,626.7800000,4178
Mon Jan 09 12:35:00 +0000 2012,GOOGL,626.8000000,627.0250000,626.5600000,626.5600000,4899
Mon Jan 09 12:40:00 +0000 2012,GOOGL,626.5800000,627.0500000,626.5800000,626.9900000,5401
Mon Jan 09 12:45:00 +0000 2012,GOOGL,626.6800000,626.9900000,626.6700000,626.8300000,2700
Mon Jan 09 12:50:00 +0000 2012,GOOGL,626.7500000,626.8400000,626.4400000,626.4700000,2526
Mon Jan 09 12:55:00 +0000 2012,GOOGL,626.6700000,626.8900000,626.5800000,626.8500000,2120
Mon Jan 09 13:00:00 +0000 2012,GOOGL,626.8200000,626.8200000,626.5500000,626.7500000,3300
Mon Jan 09 13:05:00 +0000 2012,GOOGL,627.4900000,628.8750000,627.4900000,627.7500000,4476
Mon Jan 09 13:10:00 +0000 2012,GOOGL,627.8000000,627.8000000,627.4500000,627.5700000,1381
Mon Jan 09 13:15:00 +0000 2012,GOOGL,627.5300000,627.5700000,627.0000000,627.1800000,1400
Mon Jan 09 13:20:00 +0000 2012,GOOGL,627.3800000,628.2100000,627.3800000,627.6500000,2208
Mon Jan 09 13:25:00 +0000 2012,GOOGL,627.8700000,627.8700000,627.0900000,627.2000000,600
Mon Jan 09 13:30:00 +0000 2012,GOOGL,627.0300000,627.6500000,627.0300000,627.6500000,600
Mon Jan 09 13:35:00 +0000 2012,GOOGL,627.8400000,628.5000000,627.8400000,628.0600000,1800
Mon Jan 09 13:40:00 +0000 2012,GOOGL,628.0500000,628.0500000,626.8400000,627.0500000,2120
Mon Jan 09 13:45:00 +0000 2012,GOOGL,627.5300000,627.7500000,626.7400000,626.8800000,1632
Mon Jan 09 13:50:00 +0000 2012,GOOGL,626.8500000,626.8500000,625.2500000,626.8100000,5760
Mon Jan 09 13:55:00 +0000 2012,GOOGL,626.8300000,627.0000000,625.2600000,625.3300000,3218
Mon Jan 09 14:00:00 +0000 2012,GOOGL,625.7000000,625.7800000,624.6100000,624.9900000,3816
Mon Jan 09 14:05:00 +0000 2012,GOOGL,625.1200000,626.2100000,625.0300000,626.1900000,4180
Mon Jan 09 14:10:00 +0000 2012,GOOGL,626.1800000,626.1800000,625.6000000,625.6000000,1442
Mon Jan 09 14:15:00 +0000 2012,GOOGL,625.4700000,625.4700000,624.6600000,625.3000000,2698
Mon Jan 09 14:20:00 +0000 2012,GOOGL,624.8500000,624.9400000,623.4000000,624.1100000,3226
Mon Jan 09 14:25:00 +0000 2012,GOOGL,624.0000000,625.4300000,624.0000000,625.4100000,4360
Mon Jan 09 14:30:00 +0000 2012,GOOGL,625.5000000,626.0500000,625.3900000,625.6900000,4968
Mon Jan 09 14:35:00 +0000 2012,GOOGL,625.6100000,626.2600000,625.6100000,626.2600000,1700
Mon Jan 09 14:40:00 +0000 2012,GOOGL,625.8800000,626.2100000,625.6600000,625.6600000,1960
Mon Jan 09 14:45:00 +0000 2012,GOOGL,625.7300000,626.7900000,625.4600000,625.9900000,3813
Mon Jan 09 14:50:00 +0000 2012,GOOGL,626.0200000,626.0200000,625.8300000,625.9800000,3000
Mon Jan 09 14:55:00 +0000 2012,GOOGL,626.0500000,626.3400000,625.8500000,625.8900000,3720
Mon Jan 09 15:00:00 +0000 2012,GOOGL,625.8800000,626.7000000,625.8800000,626.6400000,6820
Mon Jan 09 15:05:00 +0000 2012,GOOGL,626.3400000,626.7000000,625.7000000,625.8500000,4450
Mon Jan 09 15:10:00 +0000 2012,GOOGL,625.4900000,625.4900000,623.6400000,623.8950000,7060
Mon Jan 09 15:15:00 +0000 2012,GOOGL,623.9300000,624.3200000,622.6600000,623.3000000,4517
Mon Jan 09 15:20:00 +0000 2012,GOOGL,623.1700000,624.1000000,623.0000000,623.5100000,7427
Mon Jan 09 15:25:00 +0000 2012,GOOGL,623.5200000,623.8300000,623.3500000,623.7000000,4300
Mon Jan 09 15:30:00 +0000 2012,GOOGL,623.6600000,623.6600000,622.0200000,622.1000000,33989
Mon Jan 09 15:35:00 +0000 2012,GOOGL,622.0000000,623.5100000,621.3700000,623.5100000,13974
Mon Jan 09 15:40:00 +0000 2012,GOOGL,623.4600000,623.4600000,622.0000000,622.0000000,8011
Mon Jan 09 15:45:00 +0000 2012,GOOGL,621.8900000,622.6200000,621.4300000,621.5500000,10402
Mon Jan 09 15:50:00 +0000 2012,GOOGL,621.3900000,624.3600000,621.3000000,623.6700000,18667
Mon Jan 09 15:55:00 +0000 2012,GOOGL,623.7300000,624.1000000,622.9500000,623.6500000,7822
Mon Jan 09 16:00:00 +0000 2012,GOOGL,623.6100000,623.6100000,622.1900000,622.8200000,6083
Tue Jan 10 09:35:00 +0000 2012,GOOGL,629.8000000,632.3000000,628.2500000,631.7100000,19175
Tue Jan 10 09:40:00 +0000 2012,GOOGL,631.8800000,633.7700000,631.5300000,631.8900000,10608
Tue Jan 10 09:45:00 +0000 2012,GOOGL,632.0100000,632.8100000,631.8600000,632.0200000,7162
Tue Jan 10 09:50:00 +0000 2012,GOOGL,632.2000000,632.4900000,631.1600000,631.1600000,6719
Tue Jan 10 09:55:00 +0000 2012,GOOGL,631.0400000,631.9600000,630.1000000,630.1000000,8381
Tue Jan 10 10:00:00 +0000 2012,GOOGL,630.2700000,630.7000000,628.7000000,629.1300000,8078
Tue Jan 10 10:05:00 +0000 2012,GOOGL,629.1450000,629.2700000,627.0900000,628.9900000,15563
Tue Jan 10 10:10:00 +0000 2012,GOOGL,628.8700000,628.9900000,628.0900000,628.6200000,3700
Tue Jan 10 10:15:00 +0000 2012,GOOGL,628.6900000,628.6900000,627.6200000,628.1500000,8879
Tue Jan 10 10:20:00 +0000 2012,GOOGL,628.2000000,628.2500000,627.8150000,627.8500000,2715
Tue Jan 10 10:25:00 +0000 2012,GOOGL,627.6100000,627.6100000,623.9500000,624.2700000,8470
Tue Jan 10 10:30:00 +0000 2012,GOOGL,624.8000000,626.1400000,624.6400000,625.8200000,15179
Tue Jan 10 10:35:00 +0000 2012,GOOGL,625.8300000,625.8300000,624.3600000,624.9900000,3090
Tue Jan 10 10:40:00 +0000 2012,GOOGL,624.9400000,625.7400000,624.9400000,625.2900000,2500
Tue Jan 10 10:45:00 +0000 2012,GOOGL,625.2000000,625.2000000,623.0000000,623.0000000,4663
Tue Jan 10 10:50:00 +0000 2012,GOOGL,623.1400000,624.1400000,623.0600000,623.0900000,4230
Tue Jan 10 10:55:00 +0000 2012,GOOGL,623.0800000,623.0800000,620.2900000,620.3300000,11443
Tue Jan 10 11:00:00 +0000 2012,GOOGL,620.3000000,621.1700000,618.9450000,619.4000000,13460
Tue Jan 10 11:05:00 +0000 2012,GOOGL,619.2600000,619.2600000,616.9600000,617.7200000,10665
Tue Jan 10 11:10:00 +0000 2012,GOOGL,617.6000000,620.5400000,617.4100000,620.2700000,11257
Tue Jan 10 11:15:00 +0000 2012,GOOGL,620.2900000,621.4000000,620.0900000,621.3700000,8743
Tue Jan 10 11:20:00 +0000 2012,GOOGL,621.3500000,621.9400000,621.2000000,621.3800000,7192
Tue Jan 10 11:25:00 +0000 2012,GOOGL,621.1900000,621.1900000,619.7400000,619.9300000,5957
Tue Jan 10 11:30:00 +0000 2012,GOOGL,620.2400000,620.7500000,619.5400000,620.7500000,4660
Tue Jan 10 11:35:00 +0000 2012,GOOGL,620.8500000,621.4800000,620.8000000,621.0100000,2460
Tue Jan 10 11:40:00 +0000 2012,GOOGL,620.7200000,620.7200000,619.2250000,619.4400000,2600
Tue Jan 10 11:45:00 +0000 2012,GOOGL,619.6200000,619.8600000,619.3300000,619.3300000,2701
Tue Jan 10 11:50:00 +0000 2012,GOOGL,619.4200000,619.4350000,618.5900000,619.0700000,2115
Tue Jan 10 11:55:00 +0000 2012,GOOGL,619.0700000,619.5500000,618.7700000,619.2100000,7539
Tue Jan 10 12:00:00 +0000 2012,GOOGL,619.2500000,619.4400000,617.8000000,617.8800000,3800
Tue Jan 10 12:05:00 +0000 2012,GOOGL,618.2200000,618.9400000,617.7500000,617.7500000,2860
Tue Jan 10 12:10:00 +0000 2012,GOOGL,617.6900000,618.1400000,617.6900000,618.1100000,3300
Tue Jan 10 12:15:00 +0000 2012,GOOGL,618.1900000,618.3000000,618.1100000,618.3000000,6362
Tue Jan 10 12:20:00 +0000 2012,GOOGL,618.2900000,618.2900000,617.8100000,618.2200000,2714
Tue Jan 10 12:25:00 +0000 2012,GOOGL,618.1900000,618.5200000,618.0000000,618.3700000,2100
Tue Jan 10 12:30:00 +0000 2012,GOOGL,617.9900000,618.0000000,617.4100000,617.6900000,4590
Tue Jan 10 12:35:00 +0000 2012,GOOGL,617.6100000,617.8700000,617.3200000,617.4300000,3340
Tue Jan 10 12:40:00 +0000 2012,GOOGL,617.6700000,619.0400000,617.6700000,619.0400000,3500
Tue Jan 10 12:45:00 +0000 2012,GOOGL,619.1700000,620.0000000,619.1100000,620.0000000,4327
Tue Jan 10 12:50:00 +0000 2012,GOOGL,620.0500000,620.1000000,619.6500000,619.6600000,3383
Tue Jan 10 12:55:00 +0000 2012,GOOGL,619.4500000,619.8800000,619.2000000,619.3900000,2900
Tue Jan 10 13:00:00 +0000 2012,GOOGL,619.8100000,621.2900000,619.8100000,621.2900000,3320
Tue Jan 10 13:05:00 +0000 2012,GOOGL,621.0800000,621.2950000,621.0800000,621.1400000,820
Tue Jan 10 13:10:00 +0000 2012,GOOGL,621.1800000,621.3800000,620.3900000,620.3900000,1841
Tue Jan 10 13:15:00 +0000 2012,GOOGL,620.4200000,620.4300000,619.5000000,619.6000000,3000
Tue Jan 10 13:20:00 +0000 2012,GOOGL,619.6200000,619.8900000,619.3200000,619.7500000,3470
Tue Jan 10 13:25:00 +0000 2012,GOOGL,619.7100000,619.7100000,619.3000000,619.5600000,1700
Tue Jan 10 13:30:00 +0000 2012,GOOGL,619.7200000,620.9200000,619.6200000,620.8900000,2066
Tue Jan 10 13:35:00 +0000 2012,GOOGL,620.7500000,621.7500000,620.1000000,621.7500000,3093
Tue Jan 10 13:40:00 +0000 2012,GOOGL,621.8800000,621.8800000,621.4000000,621.7500000,3331
Tue Jan 10 13:45:00 +0000 2012,GOOGL,621.7900000,622.7200000,621.7900000,622.7200000,4456
Tue Jan 10 13:50:00 +0000 2012,GOOGL,622.6100000,622.6100000,621.7100000,621.8800000,2536
Tue Jan 10 13:55:00 +0000 2012,GOOGL,621.8800000,621.8800000,621.0400000,621.5100000,2920
Tue Jan 10 14:00:00 +0000 2012,GOOGL,621.7100000,622.9600000,621.7000000,622.7100000,2951
Tue Jan 10 14:05:00 +0000 2012,GOOGL,622.6900000,622.7250000,622.0400000,622.5000000,1652
Tue Jan 10 14:10:00 +0000 2012,GOOGL,622.5600000,622.5600000,621.5400000,621.8500000,1052
Tue Jan 10 14:15:00 +0000 2012,GOOGL,621.8200000,622.2600000,621.7400000,622.2600000,2050
Tue Jan 10 14:20:00 +0000 2012,GOOGL,622.2600000,623.0000000,622.2600000,622.8700000,2764
Tue Jan 10 14:25:00 +0000 2012,GOOGL,622.9500000,623.4700000,622.9300000,623.4700000,2710
Tue Jan 10 14:30:00 +0000 2012,GOOGL,623.9800000,625.5200000,623.9800000,624.9800000,6575
Tue Jan 10 14:35:00 +0000 2012,GOOGL,625.0300000,625.0300000,623.8900000,624.5000000,4663
Tue Jan 10 14:40:00 +0000 2012,GOOGL,624.5800000,624.6600000,624.1000000,624.1000000,1470
Tue Jan 10 14:45:00 +0000 2012,GOOGL,623.9300000,624.8900000,623.9300000,624.8900000,2107
Tue Jan 10 14:50:00 +0000 2012,GOOGL,625.3000000,627.7400000,625.3000000,627.7100000,10753
Tue Jan 10 14:55:00 +0000 2012,GOOGL,627.8900000,627.8900000,625.9100000,625.9300000,4107
Tue Jan 10 15:00:00 +0000 2012,GOOGL,625.8300000,626.4800000,625.7100000,626.4400000,2070
Tue Jan 10 15:05:00 +0000 2012,GOOGL,626.1800000,626.3700000,626.0200000,626.2700000,2600
Tue Jan 10 15:10:00 +0000 2012,GOOGL,626.2600000,626.3500000,625.8000000,625.8600000,2400
Tue Jan 10 15:15:00 +0000 2012,GOOGL,625.8900000,625.8900000,624.6200000,624.7000000,3974
Tue Jan 10 15:20:00 +0000 2012,GOOGL,624.7400000,625.4900000,624.7400000,625.4100000,3528
Tue Jan 10 15:25:00 +0000 2012,GOOGL,625.5600000,625.5600000,625.0700000,625.3900000,2892
Tue Jan 10 15:30:00 +0000 2012,GOOGL,625.0200000,625.1050000,624.4100000,624.4100000,2697
Tue Jan 10 15:35:00 +0000 2012,GOOGL,624.5100000,624.5300000,623.3500000,623.7100000,4397
Tue Jan 10 15:40:00 +0000 2012,GOOGL,623.9100000,623.9100000,623.4000000,623.4900000,2386
Tue Jan 10 15:45:00 +0000 2012,GOOGL,623.5500000,624.2300000,623.5200000,623.7300000,2300
Tue Jan 10 15:50:00 +0000 2012,GOOGL,623.8500000,623.8500000,622.6300000,622.7100000,3600
Tue Jan 10 15:55:00 +0000 2012,GOOGL,622.6800000,623.3200000,622.6000000,623.2000000,6085
Tue Jan 10 16:00:00 +0000 2012,GOOGL,623.0000000,623.0300000,622.5200000,622.9400000,3600
Tue Jan 10 17:05:00 +0000 2012,GOOGL,619.0750000,619.1100000,619.0750000,619.1100000,600
Wed Jan 11 09:35:00 +0000 2012,GOOGL,623.5000000,627.4400000,623.1900000,626.5650000,16221
Wed Jan 11 09:40:00 +0000 2012,GOOGL,626.5650000,626.5650000,622.7200000,622.9400000,8272
Wed Jan 11 09:45:00 +0000 2012,GOOGL,622.8500000,624.8200000,622.7400000,623.9600000,5597
Wed Jan 11 09:50:00 +0000 2012,GOOGL,624.1700000,624.8100000,622.3600000,622.3600000,3781
Wed Jan 11 09:55:00 +0000 2012,GOOGL,622.8000000,623.6600000,622.7800000,623.0000000,2100
Wed Jan 11 10:00:00 +0000 2012,GOOGL,623.0000000,623.2700000,622.3500000,622.7300000,1600
Wed Jan 11 10:05:00 +0000 2012,GOOGL,621.8600000,623.9000000,621.2100000,623.9000000,2381
Wed Jan 11 10:10:00 +0000 2012,GOOGL,623.9300000,624.7500000,623.5000000,624.5200000,5059
Wed Jan 11 10:15:00 +0000 2012,GOOGL,624.7500000,624.9500000,624.3300000,624.8300000,2800
Wed Jan 11 10:20:00 +0000 2012,GOOGL,625.1500000,625.6000000,624.7500000,625.6000000,4493
Wed Jan 11 10:25:00 +0000 2012,GOOGL,625.8400000,627.0450000,625.7200000,627.0450000,3812
Wed Jan 11 10:30:00 +0000 2012,GOOGL,627.1100000,627.4000000,626.5800000,626.7500000,4050
Wed Jan 11 10:35:00 +0000 2012,GOOGL,626.6800000,626.7700000,625.9300000,626.6000000,3232
Wed Jan 11 10:40:00 +0000 2012,GOOGL,626.7300000,627.6300000,626.7300000,627.6000000,1604
Wed Jan 11 10:45:00 +0000 2012,GOOGL,627.6400000,628.9000000,627.6400000,627.9600000,3186
Wed Jan 11 10:50:00 +0000 2012,GOOGL,628.0000000,628.0000000,626.9000000,627.3500000,6556
Wed Jan 11 10:55:00 +0000 2012,GOOGL,627.4550000,627.4600000,626.8200000,626.9400000,6600
Wed Jan 11 11:00:00 +0000 2012,GOOGL,626.9400000,626.9400000,626.1300000,626.1800000,4500
Wed Jan 11 11:05:00 +0000 2012,GOOGL,626.4100000,627.3000000,626.4100000,627.1800000,1624
Wed Jan 11 11:10:00 +0000 2012,GOOGL,627.0200000,627.2000000,626.4800000,626.7200000,1000
Wed Jan 11 11:15:00 +0000 2012,GOOGL,626.4600000,628.0200000,626.4400000,628.0200000,1821
Wed Jan 11 11:20:00 +0000 2012,GOOGL,628.1100000,628.2500000,627.3800000,628.2500000,2100
Wed Jan 11 11:25:00 +0000 2012,GOOGL,628.1600000,629.3900000,628.1600000,628.8100000,5664
Wed Jan 11 11:30:00 +0000 2012,GOOGL,628.6800000,628.6800000,627.3600000,627.3600000,2280
Wed Jan 11 11:35:00 +0000 2012,GOOGL,627.5400000,628.2000000,627.5400000,628.2000000,1400
Wed Jan 11 11:40:00 +0000 2012,GOOGL,628.2300000,628.3000000,628.1000000,628.3000000,939
Wed Jan 11 11:45:00 +0000 2012,GOOGL,628.3300000,628.9700000,627.8300000,627.8300000,1683
Wed Jan 11 11:50:00 +0000 2012,GOOGL,627.7200000,627.9500000,627.3200000,627.3200000,1619
Wed Jan 11 11:55:00 +0000 2012,GOOGL,627.0500000,627.0700000,625.8350000,626.3500000,3609
Wed Jan 11 12:00:00 +0000 2012,GOOGL,626.5100000,626.5300000,625.9600000,626.5200000,1139
Wed Jan 11 12:05:00 +0000 2012,GOOGL,626.4200000,626.8100000,626.0950000,626.3400000,1152
Wed Jan 11 12:10:00 +0000 2012,GOOGL,625.9000000,625.9000000,624.5400000,624.8900000,1240
Wed Jan 11 12:15:00 +0000 2012,GOOGL,625.0100000,625.7800000,625.0100000,625.3500000,1600
Wed Jan 11 12:20:00 +0000 2012,GOOGL,625.1400000,625.8600000,625.1400000,625.8600000,1300
Wed Jan 11 12:25:00 +0000 2012,GOOGL,625.8100000,625.9900000,625.6100000,625.6100000,900
Wed Jan 11 12:30:00 +0000 2012,GOOGL,625.6500000,625.6500000,625.4000000,625.4000000,500
Wed Jan 11 12:35:00 +0000 2012,GOOGL,625.1800000,625.4500000,624.6800000,625.3100000,1600
Wed Jan 11 12:40:00 +0000 2012,GOOGL,625.0400000,625.0400000,625.0400000,625.0400000,300
Wed Jan 11 12:45:00 +0000 2012,GOOGL,625.0900000,625.0900000,624.8100000,624.8100000,500
Wed Jan 11 12:50:00 +0000 2012,GOOGL,624.9900000,625.4000000,624.2000000,624.2300000,1400
