<TICKER>,<PER 5 min>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AAPL,5,20120130,130000,181.7200000,181.7200000,181.3300000,181.3400000,443870
AAPL,5,20120130,130500,181.3300000,181.3600000,181.0300000,181.3000000,621040
AAPL,5,20120130,131000,181.3400000,181.4500000,181.1000000,181.3300000,190840
AAPL,5,20120130,131500,181.3300000,181.4700000,181.0600000,181.1500000,459130
AAPL,5,20120130,132000,181.1500000,181.3000000,181.0300000,181.3000000,261200
AAPL,5,20120130,132500,181.3000000,181.4000000,181.1000000,181.3100000,132940
AAPL,5,20120130,133000,181.3200000,181.4900000,181.2000000,181.4900000,120010
AAPL,5,20120130,133500,181.4900000,181.4900000,181.3100000,181.4300000,75420
AAPL,5,20120130,134000,181.4500000,181.4700000,181.2600000,181.2800000,61690
AAPL,5,20120130,134500,181.2600000,181.4900000,181.2100000,181.4200000,65770
AAPL,5,20120130,135000,181.4000000,181.4500000,181.2800000,181.3700000,161820
AAPL,5,20120130,135500,181.3400000,181.4000000,181.2300000,181.3700000,92040
AAPL,5,20120130,140000,181.3800000,181.4600000,181.3200000,181.4000000,85080
AAPL,5,20120130,140500,181.4400000,181.4900000,181.3500000,181.4500000,302330
AAPL,5,20120130,141000,181.4500000,181.7500000,181.4000000,181.6900000,578950
AAPL,5,20120130,141500,181.6700000,181.6800000,181.4800000,181.5100000,168970
AAPL,5,20120130,142000,181.4800000,181.6800000,181.3000000,181.5300000,115770
AAPL,5,20120130,142500,181.5900000,181.5900000,181.3800000,181.5400000,82390
AAPL,5,20120130,143000,181.5500000,181.7300000,181.4000000,181.5600000,356710
AAPL,5,20120130,143500,181.5600000,181.8100000,181.5600000,181.7700000,304680
AAPL,5,20120130,144000,181.7900000,181.8400000,181.6700000,181.7000000,170660
AAPL,5,20120130,144500,181.7000000,181.8100000,181.5400000,181.6700000,99530
AAPL,5,20120130,145000,181.6100000,181.8100000,181.5500000,181.7000000,82570
AAPL,5,20120130,145500,181.7000000,181.8700000,181.6200000,181.6800000,121400
AAPL,5,20120130,150000,181.7000000,181.7000000,181.5600000,181.6500000,18190
AAPL,5,20120130,150500,181.6100000,181.7300000,181.5600000,181.7200000,33920
AAPL,5,20120130,151000,181.6300000,181.7000000,181.5600000,181.6700000,55360
AAPL,5,20120130,151500,181.6500000,181.7000000,181.5400000,181.6300000,103920
AAPL,5,20120130,152000,181.6000000,181.7000000,181.4300000,181.5600000,138200
AAPL,5,20120130,152500,181.5700000,181.7000000,181.5200000,181.6100000,116320
AAPL,5,20120130,153000,181.6500000,181.6500000,181.5200000,181.6000000,69180
AAPL,5,20120130,153500,181.6000000,181.6100000,181.3600000,181.5200000,132990
AAPL,5,20120130,154000,181.5200000,182.2200000,181.5200000,182.2200000,769000
AAPL,5,20120130,154500,182.2300000,182.4300000,182.1800000,182.2600000,529430
AAPL,5,20120130,155000,182.3000000,182.8800000,182.3000000,182.8700000,1423210
AAPL,5,20120130,155500,182.8700000,183.2000000,182.7300000,183.0600000,1552110
AAPL,5,20120130,160000,183.1000000,183.1900000,182.9200000,183.0300000,655930
AAPL,5,20120130,160500,183.0500000,183.2500000,183.0500000,183.2000000,798640
AAPL,5,20120130,161000,183.2300000,183.5800000,183.1400000,183.4900000,966530
AAPL,5,20120130,161500,183.5000000,183.5000000,183.1000000,183.1100000,559910
AAPL,5,20120130,162000,183.1500000,183.2000000,183.0600000,183.1400000,209720
AAPL,5,20120130,162500,183.1400000,183.1700000,182.7400000,182.8100000,1093070
AAPL,5,20120130,163000,182.7600000,182.8900000,182.6100000,182.7100000,350400
AAPL,5,20120130,163500,182.7100000,182.8100000,182.6200000,182.7200000,251950
AAPL,5,20120130,164000,182.7300000,182.9500000,182.6500000,182.8400000,172850
AAPL,5,20120130,164500,182.8700000,183.0500000,182.7600000,183.0500000,312910
AAPL,5,20120130,165000,183.0500000,183.1500000,182.9000000,183.0200000,420240
AAPL,5,20120130,165500,183.0200000,183.1000000,182.7600000,182.8200000,46900
AAPL,5,20120130,170000,182.8000000,182.9300000,182.6600000,182.7100000,177950
AAPL,5,20120130,170500,182.7800000,182.7900000,182.6300000,182.7700000,210700
AAPL,5,20120130,171000,182.7700000,182.9500000,182.7600000,182.9500000,79980
AAPL,5,20120130,171500,182.9500000,183.0000000,182.7700000,182.9100000,159880
AAPL,5,20120130,172000,182.9100000,183.0900000,182.8100000,182.9100000,248560
AAPL,5,20120130,172500,182.9000000,182.9900000,182.8100000,182.8500000,94800
AAPL,5,20120130,173000,182.8800000,182.9000000,182.7100000,182.8700000,116220
AAPL,5,20120130,173500,182.7900000,183.3500000,182.7400000,182.9100000,470600
AAPL,5,20120130,174000,182.9000000,182.9400000,182.2700000,182.3000000,955970
AAPL,5,20120130,174500,182.3200000,182.5000000,182.2400000,182.4000000,367280
AAPL,5,20120130,175000,182.4000000,182.5800000,182.3000000,182.5800000,686180
AAPL,5,20120130,175500,182.5900000,182.6300000,182.5500000,182.5500000,110180
AAPL,5,20120130,180000,182.5600000,182.6900000,182.2200000,182.2200000,371190
AAPL,5,20120130,180500,182.2200000,182.4500000,182.0800000,182.1100000,589450
AAPL,5,20120130,181000,182.1000000,182.2500000,181.8300000,182.2400000,720770
AAPL,5,20120130,181500,182.2400000,182.2700000,182.0900000,182.1500000,92260
AAPL,5,20120130,182000,182.1900000,182.1900000,181.9200000,181.9400000,436220
AAPL,5,20120130,182500,181.9400000,182.2000000,181.9300000,182.1500000,169520
AAPL,5,20120130,183000,182.1400000,182.2000000,181.7500000,181.8600000,287330
AAPL,5,20120130,183500,181.8400000,181.8400000,181.3600000,181.4100000,966780
AAPL,5,20120130,184000,181.4300000,181.4900000,181.0800000,181.4500000,879910
AAPL,5,20120130,184500,181.4300000,181.9800000,181.3400000,181.7500000,988690
AAPL,5,20120131,100500,183.0000000,183.3900000,182.6700000,182.8000000,465220
AAPL,5,20120131,101000,182.8000000,183.1000000,182.8000000,183.0000000,593420
AAPL,5,20120131,101500,183.0000000,183.4000000,182.8000000,183.4000000,1091330
AAPL,5,20120131,102000,183.4000000,183.8900000,183.4000000,183.6000000,619680
AAPL,5,20120131,102500,183.5900000,184.0000000,183.5000000,183.9900000,697930
AAPL,5,20120131,103000,183.9700000,184.4700000,183.7700000,184.3600000,1064940
AAPL,5,20120131,103500,184.4600000,184.4600000,183.9800000,184.0000000,571400
AAPL,5,20120131,104000,184.0100000,184.1500000,183.8900000,184.0000000,256470
AAPL,5,20120131,104500,184.0000000,184.2000000,183.8100000,183.8900000,148040
AAPL,5,20120131,105000,183.8900000,184.1500000,183.8300000,183.9500000,61380
AAPL,5,20120131,105500,183.9900000,184.1000000,183.9400000,183.9400000,234970
AAPL,5,20120131,110000,183.9400000,184.0500000,183.9000000,184.0500000,185550
AAPL,5,20120131,110500,184.0500000,184.1100000,183.8000000,183.8000000,224580
AAPL,5,20120131,111000,183.8000000,184.1200000,183.6200000,184.0000000,547160
AAPL,5,20120131,111500,184.0000000,184.1200000,183.7200000,183.8400000,313710
AAPL,5,20120131,112000,183.8200000,184.2900000,183.7600000,184.1700000,586630
AAPL,5,20120131,112500,184.2500000,184.4500000,184.1100000,184.1300000,329880
AAPL,5,20120131,113000,184.1200000,184.1900000,183.9500000,184.0000000,101690
AAPL,5,20120131,113500,184.0100000,184.1400000,183.7800000,183.8000000,144530
AAPL,5,20120131,114000,183.8500000,184.0400000,183.8200000,184.0100000,127850
AAPL,5,20120131,114500,184.0000000,184.1300000,183.8700000,183.8900000,221610
AAPL,5,20120131,115000,183.8700000,184.0300000,183.8000000,184.0300000,103210
AAPL,5,20120131,115500,184.0300000,184.0300000,183.8900000,183.9600000,70370
AAPL,5,20120131,120000,183.9200000,184.0900000,183.9000000,184.0900000,90540
AAPL,5,20120131,120500,184.0900000,184.2500000,183.9000000,184.0000000,308720
AAPL,5,20120131,121000,184.0500000,184.1000000,183.8600000,184.0000000,186080
AAPL,5,20120131,121500,183.9900000,184.0000000,183.9100000,183.9900000,837800
AAPL,5,20120131,122000,183.9900000,184.0000000,183.6900000,183.7100000,411870
AAPL,5,20120131,122500,183.7800000,183.9100000,183.5600000,183.9100000,247490
AAPL,5,20120131,123000,183.8200000,183.9000000,183.7700000,183.8800000,78510
AAPL,5,20120131,123500,183.8800000,184.0900000,183.8100000,183.8700000,234880
AAPL,5,20120131,124000,183.8700000,183.8700000,183.3000000,183.4200000,772730
AAPL,5,20120131,124500,183.4200000,183.4800000,183.3200000,183.3900000,236520
AAPL,5,20120131,125000,183.3900000,183.8700000,183.3500000,183.8700000,271990
AAPL,5,20120131,125500,183.8700000,183.9700000,183.7600000,183.9000000,324540
AAPL,5,20120131,130000,183.9000000,184.0600000,183.8300000,183.9100000,362500
AAPL,5,20120131,130500,183.9100000,183.9400000,183.6000000,183.8200000,275720
AAPL,5,20120131,131000,183.7600000,183.8400000,183.6000000,183.7000000,143080
AAPL,5,20120131,131500,183.6900000,183.8200000,183.6300000,183.7600000,199750
AAPL,5,20120131,132000,183.7900000,183.9100000,183.7100000,183.8500000,418490
AAPL,5,20120131,132500,183.7800000,183.8700000,183.6000000,183.6100000,352220
AAPL,5,20120131,133000,183.6100000,183.6800000,183.3200000,183.4800000,299260
AAPL,5,20120131,133500,183.4700000,183.5500000,183.4400000,183.4400000,116630
AAPL,5,20120131,134000,183.4500000,183.6200000,183.2600000,183.6100000,501070
AAPL,5,20120131,134500,183.6200000,183.7000000,183.2300000,183.4400000,332520
AAPL,5,20120131,135000,183.4500000,183.5300000,183.4000000,183.4100000,46980
AAPL,5,20120131,135500,183.4300000,183.4900000,183.4000000,183.4500000,246100
AAPL,5,20120131,140000,183.4900000,183.5700000,183.4200000,183.5700000,66740
AAPL,5,20120131,140500,183.5700000,183.6700000,183.5400000,183.6600000,52610
AAPL,5,20120131,141000,183.6500000,183.7000000,183.5300000,183.5300000,69680
AAPL,5,20120131,141500,183.5300000,183.7300000,183.5100000,183.7100000,218970
AAPL,5,20120131,142000,183.7300000,183.7300000,183.5000000,183.7100000,162540
AAPL,5,20120131,142500,183.7000000,183.7200000,183.4000000,183.6900000,127010
AAPL,5,20120131,143000,183.6800000,183.9700000,183.6300000,183.9500000,479050
AAPL,5,20120131,143500,183.9600000,184.1500000,183.9000000,183.9500000,632050
AAPL,5,20120131,144000,183.9500000,184.0300000,183.9000000,184.0300000,103980
AAPL,5,20120131,144500,184.0400000,184.0400000,183.8500000,184.0000000,101340
AAPL,5,20120131,145000,183.9900000,184.0200000,183.8000000,183.8100000,221340
AAPL,5,20120131,145500,183.8400000,183.9100000,183.7700000,183.8500000,55710
AAPL,5,20120131,150000,183.8900000,183.9200000,183.6100000,183.6100000,184530
AAPL,5,20120131,150500,183.6800000,183.8400000,183.6100000,183.7900000,348390
AAPL,5,20120131,151000,183.7900000,183.8200000,183.3300000,183.5000000,523920
AAPL,5,20120131,151500,183.5000000,183.5800000,183.4000000,183.5600000,125120
AAPL,5,20120131,152000,183.5500000,183.5800000,183.3100000,183.3800000,181710
AAPL,5,20120131,152500,183.3800000,183.5000000,183.1400000,183.5000000,213450
AAPL,5,20120131,153000,183.4900000,183.5000000,183.3700000,183.4500000,144490
AAPL,5,20120131,153500,183.3700000,183.4000000,183.0100000,183.1500000,337790
AAPL,5,20120131,154000,183.1500000,183.2600000,183.1000000,183.1500000,156240
AAPL,5,20120131,154500,183.1500000,183.2000000,182.9000000,182.9000000,528500
AAPL,5,20120131,155000,182.8800000,182.9300000,182.7100000,182.8700000,237590
AAPL,5,20120131,155500,182.8700000,182.9600000,182.8500000,182.9400000,71080
AAPL,5,20120131,160000,182.9500000,183.0000000,182.5000000,182.5700000,465990
AAPL,5,20120131,160500,182.5400000,182.6900000,182.5100000,182.6800000,151580
AAPL,5,20120131,161000,182.6800000,182.7000000,182.3400000,182.4000000,415910
AAPL,5,20120131,161500,182.4000000,182.5900000,182.3700000,182.5800000,133590
AAPL,5,20120131,162000,182.5900000,182.6800000,182.5000000,182.6000000,363360
AAPL,5,20120131,162500,182.5700000,182.6000000,182.2300000,182.2600000,208350
AAPL,5,20120131,163000,182.2500000,182.3100000,181.9900000,182.2000000,1013410
AAPL,5,20120131,163500,182.2000000,182.6000000,182.0600000,182.5900000,579350
AAPL,5,20120131,164000,182.5800000,182.5900000,182.4800000,182.5000000,176490
AAPL,5,20120131,164500,182.5000000,182.5300000,182.4500000,182.5000000,276690
AAPL,5,20120131,165000,182.4700000,182.6700000,182.4400000,182.5400000,367150
AAPL,5,20120131,165500,182.5000000,182.5000000,182.3500000,182.4200000,70160
AAPL,5,20120131,170000,182.4700000,182.5000000,182.1200000,182.1200000,270550
AAPL,5,20120131,170500,182.1200000,182.2100000,182.0500000,182.0500000,282460
AAPL,5,20120131,171000,182.0700000,182.1000000,181.9000000,182.0900000,488270
AAPL,5,20120131,171500,182.0800000,182.1800000,181.9300000,182.0800000,341750
AAPL,5,20120131,172000,182.1100000,182.2300000,182.0800000,182.2000000,89230
AAPL,5,20120131,172500,182.1800000,182.2000000,181.9500000,181.9600000,219450
AAPL,5,20120131,173000,182.0000000,182.1000000,181.9500000,182.0800000,102080
AAPL,5,20120131,173500,182.0800000,182.3300000,182.0100000,182.3200000,120710
AAPL,5,20120131,174000,182.3200000,182.3500000,182.0200000,182.0800000,172700
AAPL,5,20120131,174500,182.0600000,182.2900000,182.0600000,182.2800000,58380
AAPL,5,20120131,175000,182.2700000,182.3000000,182.0300000,182.0900000,192530
AAPL,5,20120131,175500,182.0900000,182.4600000,182.0900000,182.4500000,277290
AAPL,5,20120131,180000,182.4300000,182.4600000,182.1000000,182.1500000,138370
AAPL,5,20120131,180500,182.1600000,182.1600000,181.9200000,182.1000000,371200
AAPL,5,20120131,181000,182.1100000,182.5000000,181.9700000,182.5000000,774070
AAPL,5,20120131,181500,182.5000000,183.1700000,182.4000000,183.0700000,1152210
AAPL,5,20120131,182000,183.0900000,183.3700000,182.8700000,183.3700000,913140
AAPL,5,20120131,182500,183.3500000,183.7100000,183.3400000,183.5300000,1613120
AAPL,5,20120131,183000,183.5300000,183.7200000,183.5000000,183.6400000,822010
AAPL,5,20120131,183500,183.6400000,183.8100000,183.6000000,183.7500000,1611160
AAPL,5,20120131,184000,183.7500000,184.0000000,183.6200000,183.8900000,1273280
AAPL,5,20120131,184500,183.9500000,184.2900000,183.6100000,183.8000000,2694100
