close_time,TICKER,OPEN,HIGH,LOW,CLOSE,VOL
Tue Jan 17 14:00:00 +0000 2012,AAPL2,425.2500000,425.3800000,425.2500000,425.2700000,2347
Tue Jan 17 14:05:00 +0000 2012,AAPL2,425.2600000,425.2700000,425.0600000,425.1000000,5951
Tue Jan 17 14:10:00 +0000 2012,AAPL2,425.1700000,425.2600000,425.0750000,425.1400000,3540
Tue Jan 17 14:15:00 +0000 2012,AAPL2,425.1050000,425.1050000,424.8000000,424.9400000,7700
Tue Jan 17 14:20:00 +0000 2012,AAPL2,425.0000000,425.0000000,424.6150000,424.6950000,5922
Tue Jan 17 14:25:00 +0000 2012,AAPL2,424.7000000,424.7550000,424.5000000,424.7100000,7277
Tue Jan 17 14:30:00 +0000 2012,AAPL2,424.7900000,424.9300000,424.5800000,424.6300000,5912
Tue Jan 17 14:35:00 +0000 2012,AAPL2,424.6700000,424.7200000,424.3100000,424.5200000,10166
Tue Jan 17 14:40:00 +0000 2012,AAPL2,424.4100000,424.5100000,423.8500000,423.8500000,16644
Tue Jan 17 14:45:00 +0000 2012,AAPL2,423.8900000,423.9800000,423.7500000,423.8600000,11487
Tue Jan 17 14:50:00 +0000 2012,AAPL2,423.7400000,423.9400000,423.5100000,423.7000000,10400
Tue Jan 17 14:55:00 +0000 2012,AAPL2,423.8100000,423.8100000,423.5300000,423.5700000,2938
Tue Jan 17 15:00:00 +0000 2012,AAPL2,423.5900000,423.9300000,423.5000000,423.9300000,6193
Tue Jan 17 15:05:00 +0000 2012,AAPL2,423.9400000,424.1400000,423.8700000,424.1300000,6548
Tue Jan 17 15:10:00 +0000 2012,AAPL2,424.1400000,424.2200000,423.5500000,423.5800000,9563
Tue Jan 17 15:15:00 +0000 2012,AAPL2,423.5000000,423.5500000,423.1000000,423.4300000,12963
Tue Jan 17 15:20:00 +0000 2012,AAPL2,423.4300000,423.4300000,423.0000000,423.2600000,12432
Tue Jan 17 15:25:00 +0000 2012,AAPL2,423.2900000,423.6100000,423.2900000,423.5600000,4005
Tue Jan 17 15:30:00 +0000 2012,AAPL2,423.5900000,423.7500000,423.4000000,423.6400000,10096
Tue Jan 17 15:35:00 +0000 2012,AAPL2,423.6800000,423.8500000,423.4400000,423.8500000,6456
Tue Jan 17 15:40:00 +0000 2012,AAPL2,423.8600000,424.2300000,423.8500000,424.1600000,11992
Tue Jan 17 15:45:00 +0000 2012,AAPL2,424.2500000,424.5200000,424.1100000,424.3800000,7982
Tue Jan 17 15:50:00 +0000 2012,AAPL2,424.4000000,424.5400000,424.2100000,424.3200000,10515
Tue Jan 17 15:55:00 +0000 2012,AAPL2,424.3400000,424.4700000,424.2600000,424.3000000,8280
Tue Jan 17 16:00:00 +0000 2012,AAPL2,424.3300000,424.8300000,424.2500000,424.7500000,20972
Tue Jan 17 16:25:00 +0000 2012,AAPL2,424.7500000,424.7500000,424.7500000,424.7500000,200
Wed Jan 18 09:35:00 +0000 2012,AAPL2,426.8300000,427.1900000,426.3100000,427.0050000,64267
Wed Jan 18 09:40:00 +0000 2012,AAPL2,426.9600000,427.9400000,426.8100000,427.8600000,49914
Wed Jan 18 09:45:00 +0000 2012,AAPL2,427.8450000,428.0800000,427.3000000,427.8700000,34168
Wed Jan 18 09:50:00 +0000 2012,AAPL2,427.8600000,427.9200000,427.4100000,427.5450000,21478
Wed Jan 18 09:55:00 +0000 2012,AAPL2,427.5500000,427.7600000,426.9200000,427.2900000,24202
Wed Jan 18 10:00:00 +0000 2012,AAPL2,427.2900000,427.3900000,426.5200000,426.9000000,15018
Wed Jan 18 10:05:00 +0000 2012,AAPL2,426.9900000,427.6900000,426.9100000,427.6500000,20405
Wed Jan 18 10:10:00 +0000 2012,AAPL2,427.5900000,427.8900000,427.4400000,427.4700000,13315
Wed Jan 18 10:15:00 +0000 2012,AAPL2,427.5300000,427.6300000,427.1000000,427.1500000,10399
Wed Jan 18 10:20:00 +0000 2012,AAPL2,427.2200000,427.2200000,426.8000000,426.9000000,19835
Wed Jan 18 10:25:00 +0000 2012,AAPL2,426.9250000,427.3600000,426.8550000,427.2900000,14394
Wed Jan 18 10:30:00 +0000 2012,AAPL2,427.2800000,427.5000000,427.1900000,427.4200000,10477
Wed Jan 18 10:35:00 +0000 2012,AAPL2,427.4200000,427.5900000,427.2900000,427.5100000,17967
Wed Jan 18 10:40:00 +0000 2012,AAPL2,427.5100000,427.8100000,427.3500000,427.7500000,11035
Wed Jan 18 10:45:00 +0000 2012,AAPL2,427.7700000,427.8300000,427.2800000,427.2800000,6742
Wed Jan 18 10:50:00 +0000 2012,AAPL2,427.2000000,427.2900000,427.0200000,427.1800000,6659
Wed Jan 18 10:55:00 +0000 2012,AAPL2,427.0800000,427.3200000,427.0000000,427.3200000,13896
Wed Jan 18 11:00:00 +0000 2012,AAPL2,427.3800000,427.4900000,427.1200000,427.1500000,7439
Wed Jan 18 11:05:00 +0000 2012,AAPL2,427.1600000,427.3400000,427.1500000,427.2000000,8846
Wed Jan 18 11:10:00 +0000 2012,AAPL2,427.2300000,427.3700000,427.1500000,427.3700000,3515
Wed Jan 18 11:15:00 +0000 2012,AAPL2,427.3700000,427.4800000,427.2100000,427.2500000,5451
Wed Jan 18 11:20:00 +0000 2012,AAPL2,427.3000000,427.3000000,427.1000000,427.1800000,5006
Wed Jan 18 11:25:00 +0000 2012,AAPL2,427.1500000,427.4000000,427.1100000,427.3900000,7584
Wed Jan 18 11:30:00 +0000 2012,AAPL2,427.3700000,427.3700000,427.1100000,427.1300000,4973
Wed Jan 18 11:50:00 +0000 2012,AAPL2,426.8200000,426.9400000,426.8200000,426.9400000,790
Wed Jan 18 11:55:00 +0000 2012,AAPL2,426.8900000,427.0800000,426.8900000,427.0800000,1015
Wed Jan 18 12:00:00 +0000 2012,AAPL2,427.1600000,427.2300000,427.1600000,427.2300000,1953
Wed Jan 18 12:05:00 +0000 2012,AAPL2,426.9600000,426.9600000,426.9600000,426.9600000,300
Wed Jan 18 12:10:00 +0000 2012,AAPL2,426.9600000,427.1000000,426.9600000,427.1000000,600
Wed Jan 18 12:25:00 +0000 2012,AAPL2,427.8400000,427.9900000,427.8400000,427.9400000,2800
Wed Jan 18 12:30:00 +0000 2012,AAPL2,427.8800000,427.9000000,427.8700000,427.8900000,770
Wed Jan 18 12:50:00 +0000 2012,AAPL2,427.9900000,427.9900000,427.9900000,427.9900000,100
Wed Jan 18 13:10:00 +0000 2012,AAPL2,428.2700000,428.3800000,428.0800000,428.1400000,1725
Wed Jan 18 13:15:00 +0000 2012,AAPL2,428.0500000,428.2600000,428.0000000,428.1900000,7226
Wed Jan 18 13:20:00 +0000 2012,AAPL2,428.1900000,428.2100000,428.1300000,428.2000000,3899
Wed Jan 18 13:25:00 +0000 2012,AAPL2,428.2700000,428.4300000,428.2500000,428.3400000,5986
Wed Jan 18 13:30:00 +0000 2012,AAPL2,428.3800000,428.3900000,428.3150000,428.3300000,1136
Wed Jan 18 13:35:00 +0000 2012,AAPL2,428.2000000,428.4200000,428.1500000,428.2300000,4971
Wed Jan 18 13:40:00 +0000 2012,AAPL2,428.2300000,428.2700000,428.1200000,428.1700000,2528
Wed Jan 18 13:45:00 +0000 2012,AAPL2,428.1900000,428.3700000,428.1800000,428.3700000,4014
Wed Jan 18 13:50:00 +0000 2012,AAPL2,428.3000000,428.3000000,428.2450000,428.3000000,1500
Wed Jan 18 13:55:00 +0000 2012,AAPL2,428.1600000,428.1600000,427.9000000,427.9900000,6473
Wed Jan 18 14:00:00 +0000 2012,AAPL2,428.0000000,428.0600000,427.9600000,428.0500000,2120
Wed Jan 18 14:05:00 +0000 2012,AAPL2,428.0200000,428.0700000,428.0000000,428.0700000,1960
Wed Jan 18 17:00:00 +0000 2012,AAPL2,429.0900000,429.0900000,429.0900000,429.0900000,100
Thu Jan 19 09:35:00 +0000 2012,AAPL2,430.1700000,431.3300000,429.8350000,430.6100000,45207
Thu Jan 19 09:40:00 +0000 2012,AAPL2,430.6550000,430.6900000,429.5600000,430.0300000,28394
Thu Jan 19 09:45:00 +0000 2012,AAPL2,430.1000000,430.1500000,429.7600000,430.0300000,18631
Thu Jan 19 09:50:00 +0000 2012,AAPL2,429.9300000,429.9800000,429.3300000,429.7400000,31389
Thu Jan 19 09:55:00 +0000 2012,AAPL2,429.7400000,429.7700000,428.9100000,429.2000000,46643
Thu Jan 19 10:00:00 +0000 2012,AAPL2,429.2700000,429.6800000,429.2700000,429.3300000,21521
Thu Jan 19 10:05:00 +0000 2012,AAPL2,429.2550000,429.2700000,428.5000000,428.6200000,35622
Thu Jan 19 10:10:00 +0000 2012,AAPL2,428.5500000,428.9500000,428.2100000,428.9300000,18043
Thu Jan 19 10:15:00 +0000 2012,AAPL2,429.0700000,429.2900000,428.9400000,429.2900000,16024
Thu Jan 19 10:20:00 +0000 2012,AAPL2,429.2300000,429.5800000,429.2300000,429.2400000,11336
Thu Jan 19 10:25:00 +0000 2012,AAPL2,429.2000000,429.5450000,429.1800000,429.4800000,16899
Thu Jan 19 10:30:00 +0000 2012,AAPL2,429.4300000,429.4500000,429.0000000,429.1400000,16690
Thu Jan 19 10:35:00 +0000 2012,AAPL2,429.1100000,429.2300000,428.9600000,429.0600000,6155
Thu Jan 19 10:40:00 +0000 2012,AAPL2,429.0200000,429.0200000,428.5200000,428.6300000,13580
Thu Jan 19 10:45:00 +0000 2012,AAPL2,428.7000000,429.3700000,428.7000000,429.3500000,8655
Thu Jan 19 10:50:00 +0000 2012,AAPL2,429.3700000,429.8800000,429.3700000,429.6800000,13144
Thu Jan 19 10:55:00 +0000 2012,AAPL2,429.7100000,429.9500000,429.6700000,429.7600000,11662
Thu Jan 19 11:00:00 +0000 2012,AAPL2,429.7600000,429.8100000,429.5600000,429.6100000,9988
Thu Jan 19 11:05:00 +0000 2012,AAPL2,429.6000000,429.9900000,429.5200000,429.8000000,11674
Thu Jan 19 11:10:00 +0000 2012,AAPL2,429.8000000,429.9200000,429.6500000,429.8300000,8728
Thu Jan 19 11:15:00 +0000 2012,AAPL2,429.8200000,429.9300000,429.6300000,429.6300000,8326
Thu Jan 19 11:20:00 +0000 2012,AAPL2,429.7500000,429.7900000,429.6200000,429.7900000,6357
Thu Jan 19 11:25:00 +0000 2012,AAPL2,429.7800000,429.9500000,429.7000000,429.9000000,15945
Thu Jan 19 11:30:00 +0000 2012,AAPL2,429.9200000,430.0600000,429.9000000,429.9600000,13161
Thu Jan 19 11:35:00 +0000 2012,AAPL2,430.0100000,430.0100000,429.8000000,429.8000000,4201
Thu Jan 19 11:40:00 +0000 2012,AAPL2,429.7200000,429.7700000,429.6000000,429.6300000,7726
Thu Jan 19 11:45:00 +0000 2012,AAPL2,429.6300000,429.7600000,429.3400000,429.5100000,9401
Thu Jan 19 11:50:00 +0000 2012,AAPL2,429.5400000,429.5800000,429.2100000,429.2400000,10792
Thu Jan 19 11:55:00 +0000 2012,AAPL2,429.3300000,429.3650000,429.0200000,429.0700000,11463
Thu Jan 19 12:00:00 +0000 2012,AAPL2,429.2600000,429.3500000,429.0900000,429.3200000,7931
Thu Jan 19 12:05:00 +0000 2012,AAPL2,429.3350000,429.4400000,429.1700000,429.4000000,3012
Thu Jan 19 12:10:00 +0000 2012,AAPL2,429.4100000,429.5300000,429.3300000,429.4250000,4400
Thu Jan 19 12:15:00 +0000 2012,AAPL2,429.4300000,429.6000000,429.4300000,429.6000000,4700
Thu Jan 19 12:20:00 +0000 2012,AAPL2,429.5400000,429.5600000,429.3400000,429.3400000,4582
Thu Jan 19 12:25:00 +0000 2012,AAPL2,429.2800000,429.4800000,429.2100000,429.3000000,2600
Thu Jan 19 12:30:00 +0000 2012,AAPL2,429.3200000,429.4200000,429.3200000,429.4200000,3200
Thu Jan 19 12:35:00 +0000 2012,AAPL2,429.3500000,429.3500000,429.1200000,429.2700000,6988
Thu Jan 19 12:40:00 +0000 2012,AAPL2,429.2600000,429.2800000,429.0200000,429.0900000,18177
Thu Jan 19 12:45:00 +0000 2012,AAPL2,429.0500000,429.1000000,429.0000000,429.0500000,5133
Thu Jan 19 12:50:00 +0000 2012,AAPL2,429.0700000,429.0800000,428.7500000,428.7900000,4403
Thu Jan 19 12:55:00 +0000 2012,AAPL2,428.7850000,429.1000000,428.7850000,429.0400000,2588
Thu Jan 19 13:00:00 +0000 2012,AAPL2,428.9700000,429.0200000,428.9000000,428.9000000,1100
Thu Jan 19 13:05:00 +0000 2012,AAPL2,428.9000000,429.0700000,428.8500000,429.0000000,4880
Thu Jan 19 13:10:00 +0000 2012,AAPL2,428.9300000,428.9700000,428.8300000,428.9100000,3884
Thu Jan 19 13:15:00 +0000 2012,AAPL2,428.8800000,429.2300000,428.8500000,429.2300000,4280
Thu Jan 19 13:20:00 +0000 2012,AAPL2,429.2200000,429.2500000,429.1200000,429.1300000,2929
Thu Jan 19 13:25:00 +0000 2012,AAPL2,429.1000000,429.1300000,429.0500000,429.0500000,2300
Thu Jan 19 13:30:00 +0000 2012,AAPL2,429.0700000,429.1500000,429.0300000,429.1500000,3200
Thu Jan 19 13:35:00 +0000 2012,AAPL2,429.1100000,429.2200000,429.0500000,429.1400000,4123
Thu Jan 19 13:40:00 +0000 2012,AAPL2,429.1900000,429.2800000,429.0400000,429.1700000,4795
Thu Jan 19 13:45:00 +0000 2012,AAPL2,429.2400000,429.2900000,429.1800000,429.2500000,5115
Thu Jan 19 13:50:00 +0000 2012,AAPL2,429.2700000,429.3400000,429.2100000,429.3200000,5241
Thu Jan 19 13:55:00 +0000 2012,AAPL2,429.2900000,429.3400000,429.2400000,429.2600000,2297
Thu Jan 19 14:00:00 +0000 2012,AAPL2,429.2700000,429.4000000,429.2700000,429.3450000,4304
Thu Jan 19 14:05:00 +0000 2012,AAPL2,429.2700000,429.4800000,429.2300000,429.4800000,12340
Thu Jan 19 14:10:00 +0000 2012,AAPL2,429.5300000,429.6000000,429.4600000,429.5100000,8522
Thu Jan 19 14:15:00 +0000 2012,AAPL2,429.5700000,429.6500000,429.5600000,429.6200000,3522
Thu Jan 19 14:20:00 +0000 2012,AAPL2,429.6900000,429.7600000,429.6800000,429.7200000,2610
Thu Jan 19 14:25:00 +0000 2012,AAPL2,429.6800000,429.7000000,429.6000000,429.6800000,3950
Thu Jan 19 14:30:00 +0000 2012,AAPL2,429.6900000,429.6900000,429.4800000,429.6200000,6941
Thu Jan 19 14:35:00 +0000 2012,AAPL2,429.5200000,429.5300000,429.3400000,429.3900000,3085
Thu Jan 19 14:40:00 +0000 2012,AAPL2,429.4000000,429.4400000,429.2000000,429.4400000,2100
Thu Jan 19 14:45:00 +0000 2012,AAPL2,429.4300000,429.4400000,429.1200000,429.2300000,3200
Thu Jan 19 14:50:00 +0000 2012,AAPL2,429.2100000,429.2100000,428.9500000,429.0700000,6451
Thu Jan 19 14:55:00 +0000 2012,AAPL2,429.0200000,429.2800000,429.0200000,429.1500000,5507
Thu Jan 19 15:00:00 +0000 2012,AAPL2,429.2100000,429.2700000,428.8700000,429.1200000,5644
Thu Jan 19 15:05:00 +0000 2012,AAPL2,429.0100000,429.1600000,428.9600000,429.1000000,4572
Thu Jan 19 15:10:00 +0000 2012,AAPL2,429.0800000,429.3200000,429.0800000,429.3200000,11646
Thu Jan 19 15:15:00 +0000 2012,AAPL2,429.3000000,429.3200000,428.9300000,428.9600000,6580
Thu Jan 19 15:20:00 +0000 2012,AAPL2,428.9300000,429.2000000,428.9300000,429.1000000,6617
Thu Jan 19 15:25:00 +0000 2012,AAPL2,429.0500000,429.2000000,429.0000000,429.0400000,10915
Thu Jan 19 15:30:00 +0000 2012,AAPL2,429.0100000,429.0200000,428.5800000,428.5800000,9358
Thu Jan 19 15:35:00 +0000 2012,AAPL2,428.6200000,428.7700000,428.6000000,428.7400000,9301
Thu Jan 19 15:40:00 +0000 2012,AAPL2,428.7100000,428.7300000,428.5000000,428.6000000,10932
Thu Jan 19 15:45:00 +0000 2012,AAPL2,428.5700000,428.7300000,428.5600000,428.5800000,15701
Thu Jan 19 15:50:00 +0000 2012,AAPL2,428.5400000,428.6200000,427.8700000,427.9000000,24876
Thu Jan 19 15:55:00 +0000 2012,AAPL2,427.9100000,428.0000000,426.6800000,426.7300000,24769
Thu Jan 19 16:00:00 +0000 2012,AAPL2,426.8000000,427.7000000,426.5700000,427.6600000,35111
Fri Jan 20 09:35:00 +0000 2012,AAPL2,427.3600000,427.4600000,425.8400000,426.4300000,44341
Fri Jan 20 09:40:00 +0000 2012,AAPL2,426.5000000,426.5500000,425.8900000,425.9700000,23506
Fri Jan 20 09:45:00 +0000 2012,AAPL2,425.9500000,426.1400000,425.8500000,425.9700000,29212
Fri Jan 20 09:50:00 +0000 2012,AAPL2,425.9600000,426.0500000,424.8100000,424.8300000,22979
Fri Jan 20 09:55:00 +0000 2012,AAPL2,424.8300000,424.9400000,423.5200000,423.6400000,41055
Fri Jan 20 10:00:00 +0000 2012,AAPL2,423.6800000,424.8300000,423.2300000,424.5500000,31658
Fri Jan 20 10:05:00 +0000 2012,AAPL2,424.6000000,424.8500000,424.1700000,424.8200000,18330
Fri Jan 20 10:10:00 +0000 2012,AAPL2,424.8200000,424.9800000,424.6500000,424.8300000,21219
Fri Jan 20 10:15:00 +0000 2012,AAPL2,424.8100000,424.9300000,424.6800000,424.7600000,12165
Fri Jan 20 10:20:00 +0000 2012,AAPL2,424.6900000,424.8500000,424.6000000,424.7000000,21957
Fri Jan 20 10:25:00 +0000 2012,AAPL2,424.6700000,424.9000000,424.5600000,424.8100000,17281
Fri Jan 20 10:30:00 +0000 2012,AAPL2,424.7300000,424.9000000,424.7000000,424.8900000,7368
Fri Jan 20 10:35:00 +0000 2012,AAPL2,424.8400000,424.9500000,424.7650000,424.8900000,9881
Fri Jan 20 10:40:00 +0000 2012,AAPL2,424.8600000,424.8900000,424.7100000,424.7500000,11871
Fri Jan 20 10:45:00 +0000 2012,AAPL2,424.8000000,424.8500000,424.6800000,424.7400000,18429
Fri Jan 20 10:50:00 +0000 2012,AAPL2,424.7600000,424.7800000,424.1800000,424.2900000,10100
Fri Jan 20 10:55:00 +0000 2012,AAPL2,424.3200000,424.5400000,424.2400000,424.3500000,6947
Fri Jan 20 11:00:00 +0000 2012,AAPL2,424.3400000,424.5300000,424.3300000,424.4800000,11060
Fri Jan 20 11:05:00 +0000 2012,AAPL2,424.4700000,424.5300000,424.2900000,424.3200000,14568
Fri Jan 20 11:10:00 +0000 2012,AAPL2,424.3400000,424.5000000,424.2900000,424.3600000,6720
Fri Jan 20 11:15:00 +0000 2012,AAPL2,424.3600000,424.4500000,424.3100000,424.4500000,14942
Fri Jan 20 11:20:00 +0000 2012,AAPL2,424.4200000,424.4500000,424.3200000,424.3800000,6365
Fri Jan 20 11:25:00 +0000 2012,AAPL2,424.3800000,424.4200000,424.3200000,424.3800000,5550
Fri Jan 20 11:30:00 +0000 2012,AAPL2,424.4100000,424.4500000,424.3250000,424.3250000,5821
Fri Jan 20 11:35:00 +0000 2012,AAPL2,424.3100000,424.3200000,424.1600000,424.1600000,21707
Fri Jan 20 11:40:00 +0000 2012,AAPL2,424.1100000,424.1800000,424.0800000,424.1100000,7620
Fri Jan 20 11:45:00 +0000 2012,AAPL2,424.1250000,424.1300000,423.6800000,423.8300000,17253
Fri Jan 20 11:50:00 +0000 2012,AAPL2,423.7700000,424.0500000,423.6600000,424.0500000,6120
Fri Jan 20 11:55:00 +0000 2012,AAPL2,424.0200000,424.0500000,423.9500000,424.0000000,8954
Fri Jan 20 12:00:00 +0000 2012,AAPL2,423.9600000,424.0100000,423.9400000,424.0000000,4496
Fri Jan 20 12:05:00 +0000 2012,AAPL2,424.0000000,424.0700000,423.9600000,424.0600000,7059
Fri Jan 20 12:10:00 +0000 2012,AAPL2,424.0700000,424.0800000,424.0000000,424.0350000,3939
Fri Jan 20 12:15:00 +0000 2012,AAPL2,424.0250000,424.0400000,423.9800000,424.0000000,2878
Fri Jan 20 12:20:00 +0000 2012,AAPL2,424.0200000,424.0800000,423.9800000,424.0300000,5386
Fri Jan 20 12:25:00 +0000 2012,AAPL2,424.0700000,424.0800000,424.0100000,424.0500000,4100
Fri Jan 20 12:30:00 +0000 2012,AAPL2,424.0400000,424.0800000,423.9900000,424.0000000,10277
Fri Jan 20 12:35:00 +0000 2012,AAPL2,424.0000000,424.0400000,423.9700000,424.0000000,4140
Fri Jan 20 12:40:00 +0000 2012,AAPL2,424.0000000,424.0500000,423.9500000,423.9800000,10594
Fri Jan 20 12:45:00 +0000 2012,AAPL2,423.9700000,424.0300000,423.9600000,423.9900000,6500
Fri Jan 20 12:50:00 +0000 2012,AAPL2,423.9900000,424.0300000,423.9800000,423.9800000,5292
Fri Jan 20 12:55:00 +0000 2012,AAPL2,424.0100000,424.0350000,423.9800000,423.9800000,7992
Fri Jan 20 13:00:00 +0000 2012,AAPL2,424.0000000,424.0100000,423.9300000,423.9600000,8895
Fri Jan 20 13:05:00 +0000 2012,AAPL2,423.9500000,424.0200000,423.9300000,423.9700000,6603
Fri Jan 20 13:10:00 +0000 2012,AAPL2,424.0000000,424.0400000,423.9400000,423.9700000,9859
Fri Jan 20 13:15:00 +0000 2012,AAPL2,423.9900000,424.0100000,423.9300000,423.9500000,2794
Fri Jan 20 13:20:00 +0000 2012,AAPL2,423.9200000,423.9500000,423.6300000,423.6800000,14295
Fri Jan 20 13:25:00 +0000 2012,AAPL2,423.6900000,423.7500000,423.4800000,423.7100000,10676
Fri Jan 20 13:30:00 +0000 2012,AAPL2,423.7600000,423.7700000,423.3500000,423.3800000,9848
Fri Jan 20 13:35:00 +0000 2012,AAPL2,423.4050000,423.5500000,423.4050000,423.5000000,8760
Fri Jan 20 13:40:00 +0000 2012,AAPL2,423.5000000,423.5100000,423.2700000,423.3200000,6317
Fri Jan 20 13:45:00 +0000 2012,AAPL2,423.3000000,423.3000000,422.9400000,423.0200000,7222
Fri Jan 20 13:50:00 +0000 2012,AAPL2,423.0400000,423.1300000,422.3300000,422.4900000,10852
Fri Jan 20 13:55:00 +0000 2012,AAPL2,422.4300000,422.5500000,422.1700000,422.2400000,21009
Fri Jan 20 14:00:00 +0000 2012,AAPL2,422.2400000,422.2800000,421.1700000,421.2000000,16095
Fri Jan 20 14:05:00 +0000 2012,AAPL2,421.2300000,422.0500000,421.2300000,421.9500000,27154
Fri Jan 20 14:10:00 +0000 2012,AAPL2,421.9800000,422.0800000,421.6600000,421.7000000,13844
Fri Jan 20 14:15:00 +0000 2012,AAPL2,421.7400000,421.7900000,421.3900000,421.4800000,25785
Fri Jan 20 14:20:00 +0000 2012,AAPL2,421.4900000,421.5200000,420.8000000,420.8500000,24846
Fri Jan 20 14:25:00 +0000 2012,AAPL2,420.8500000,421.0000000,420.5200000,420.9100000,40635
Fri Jan 20 14:30:00 +0000 2012,AAPL2,420.9700000,421.3700000,420.8600000,420.9000000,30846
Fri Jan 20 14:35:00 +0000 2012,AAPL2,420.9500000,421.1800000,420.9000000,421.0900000,16811
Fri Jan 20 14:40:00 +0000 2012,AAPL2,421.1000000,421.1500000,420.6700000,420.6700000,21933
Fri Jan 20 14:45:00 +0000 2012,AAPL2,420.8300000,421.0000000,420.5500000,420.5800000,9510
Fri Jan 20 14:50:00 +0000 2012,AAPL2,420.5400000,420.5500000,419.9100000,420.2300000,33165
Fri Jan 20 14:55:00 +0000 2012,AAPL2,420.1600000,420.4200000,420.0700000,420.2600000,14432
Fri Jan 20 15:00:00 +0000 2012,AAPL2,420.2400000,420.5100000,419.7600000,420.4600000,19665
Fri Jan 20 15:05:00 +0000 2012,AAPL2,420.5300000,421.0900000,420.5300000,421.0000000,22271
Fri Jan 20 15:10:00 +0000 2012,AAPL2,421.0200000,421.5800000,420.9200000,421.5500000,18425
Fri Jan 20 15:15:00 +0000 2012,AAPL2,421.5600000,421.6100000,421.1800000,421.3900000,7891
Fri Jan 20 15:20:00 +0000 2012,AAPL2,421.4000000,421.4500000,421.0700000,421.2000000,8760
Fri Jan 20 15:25:00 +0000 2012,AAPL2,421.1600000,421.1600000,420.5000000,420.6600000,16208
Fri Jan 20 15:30:00 +0000 2012,AAPL2,420.6300000,420.6300000,420.3300000,420.4400000,13095
Fri Jan 20 15:35:00 +0000 2012,AAPL2,420.4300000,421.0300000,420.4300000,420.8900000,10800
Fri Jan 20 15:40:00 +0000 2012,AAPL2,420.8900000,420.9500000,420.6700000,420.7300000,6400
Fri Jan 20 15:45:00 +0000 2012,AAPL2,420.7700000,420.7800000,420.3100000,420.3500000,25681
Fri Jan 20 15:50:00 +0000 2012,AAPL2,420.3900000,420.5400000,420.3600000,420.5200000,19204
Fri Jan 20 15:55:00 +0000 2012,AAPL2,420.5100000,420.5400000,420.0700000,420.1300000,45431
Fri Jan 20 16:00:00 +0000 2012,AAPL2,420.0700000,420.3250000,420.0000000,420.2800000,82773
Mon Jan 23 09:35:00 +0000 2012,AAPL2,422.8250000,424.5100000,422.3200000,424.1400000,39761
Mon Jan 23 09:40:00 +0000 2012,AAPL2,424.1400000,425.3100000,424.1400000,424.9100000,16777
Mon Jan 23 09:45:00 +0000 2012,AAPL2,424.8500000,427.1100000,424.6300000,427.1000000,24027
Mon Jan 23 09:50:00 +0000 2012,AAPL2,427.1100000,427.5800000,426.3100000,426.5000000,23954
Mon Jan 23 09:55:00 +0000 2012,AAPL2,426.4800000,426.7600000,426.1900000,426.3400000,20505
Mon Jan 23 10:00:00 +0000 2012,AAPL2,426.3000000,427.1300000,426.3000000,426.7000000,12715
Mon Jan 23 10:05:00 +0000 2012,AAPL2,426.6700000,427.9000000,426.6000000,427.8800000,19083
Mon Jan 23 10:10:00 +0000 2012,AAPL2,427.7000000,428.4400000,427.3900000,427.9700000,13726
Mon Jan 23 10:15:00 +0000 2012,AAPL2,427.9500000,428.0000000,427.6500000,427.8700000,13670
Mon Jan 23 10:20:00 +0000 2012,AAPL2,427.8700000,427.8800000,427.2800000,427.5200000,11224
Mon Jan 23 10:25:00 +0000 2012,AAPL2,427.4700000,427.6300000,426.9200000,426.9200000,8930
Mon Jan 23 10:30:00 +0000 2012,AAPL2,426.9300000,427.1500000,426.6000000,426.6100000,10867
Mon Jan 23 10:35:00 +0000 2012,AAPL2,426.5600000,426.8700000,426.4500000,426.7800000,10500
Mon Jan 23 10:40:00 +0000 2012,AAPL2,426.8200000,427.1200000,426.7200000,427.1200000,9428
Mon Jan 23 10:45:00 +0000 2012,AAPL2,426.9900000,427.0500000,426.6500000,426.7700000,5765
Mon Jan 23 10:50:00 +0000 2012,AAPL2,426.7200000,426.9900000,426.6600000,426.8200000,12348
Mon Jan 23 10:55:00 +0000 2012,AAPL2,426.7500000,427.2700000,426.7500000,427.1200000,11976
Mon Jan 23 11:00:00 +0000 2012,AAPL2,427.2300000,427.5200000,426.9400000,427.5200000,8207
Mon Jan 23 11:05:00 +0000 2012,AAPL2,427.6000000,427.8000000,427.5000000,427.6100000,8173
Mon Jan 23 11:10:00 +0000 2012,AAPL2,427.6200000,427.6500000,426.8600000,427.0100000,20379
Mon Jan 23 11:15:00 +0000 2012,AAPL2,427.0000000,427.0100000,426.5000000,426.5100000,9798
Mon Jan 23 11:20:00 +0000 2012,AAPL2,426.4900000,426.5400000,426.2000000,426.3200000,9793
Mon Jan 23 11:25:00 +0000 2012,AAPL2,426.3600000,426.5500000,426.0000000,426.3900000,11215
Mon Jan 23 11:30:00 +0000 2012,AAPL2,426.4050000,426.7900000,426.4000000,426.5300000,4844
Mon Jan 23 11:35:00 +0000 2012,AAPL2,426.5300000,426.7100000,426.5100000,426.6800000,2780
Mon Jan 23 11:40:00 +0000 2012,AAPL2,426.6400000,426.7100000,426.0400000,426.2100000,9948
Mon Jan 23 11:45:00 +0000 2012,AAPL2,426.1800000,426.1800000,425.5500000,425.7250000,12852
